"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 22008791, SEN S/N: 22008791)","Intensity, lum/ft² (LGR S/N: 22008791, SEN S/N: 22008791)","Host Connected (LGR S/N: 22008791)","Coupler Attached (LGR S/N: 22008791)","Stopped (LGR S/N: 22008791)","End Of File (LGR S/N: 22008791)"
524,09/17/24 03:50:00,60.024,0.0,,,,
525,09/17/24 04:00:00,60.024,0.0,,,,
526,09/17/24 04:10:00,60.024,0.0,,,,
527,09/17/24 04:20:00,60.024,0.0,,,,
528,09/17/24 04:30:00,60.024,0.0,,,,
529,09/17/24 04:40:00,60.024,0.0,,,,
530,09/17/24 04:50:00,60.024,0.0,,,,
531,09/17/24 05:00:00,60.024,0.0,,,,
532,09/17/24 05:10:00,60.024,0.0,,,,
533,09/17/24 05:20:00,60.024,0.0,,,,
534,09/17/24 05:30:00,60.024,0.0,,,,
535,09/17/24 05:40:00,60.024,0.0,,,,
536,09/17/24 05:50:00,60.024,0.0,,,,
537,09/17/24 06:00:00,60.024,0.0,,,,
538,09/17/24 06:10:00,59.851,0.0,,,,
539,09/17/24 06:20:00,59.851,0.0,,,,
540,09/17/24 06:30:00,59.851,0.0,,,,
541,09/17/24 06:40:00,59.851,0.0,,,,
542,09/17/24 06:50:00,59.851,0.0,,,,
543,09/17/24 07:00:00,59.851,0.0,,,,
544,09/17/24 07:10:00,59.851,4.0,,,,
545,09/17/24 07:20:00,59.851,15.0,,,,
546,09/17/24 07:30:00,59.851,37.0,,,,
547,09/17/24 07:40:00,59.680,13.0,,,,
548,09/17/24 07:50:00,59.680,29.0,,,,
549,09/17/24 08:00:00,59.680,39.0,,,,
550,09/17/24 08:10:00,59.851,63.0,,,,
551,09/17/24 08:20:00,59.851,192.0,,,,
552,09/17/24 08:30:00,59.680,128.0,,,,
553,09/17/24 08:40:00,59.680,184.0,,,,
554,09/17/24 08:50:00,59.680,116.0,,,,
555,09/17/24 09:00:00,59.680,160.0,,,,
556,09/17/24 09:10:00,59.680,288.0,,,,
557,09/17/24 09:20:00,59.680,49.0,,,,
558,09/17/24 09:30:00,59.680,48.0,,,,
559,09/17/24 09:40:00,59.680,608.0,,,,
560,09/17/24 09:50:00,60.024,448.0,,,,
561,09/17/24 10:00:00,59.851,432.0,,,,
562,09/17/24 10:10:00,60.024,496.0,,,,
563,09/17/24 10:20:00,59.851,512.0,,,,
564,09/17/24 10:30:00,59.680,432.0,,,,
565,09/17/24 10:40:00,59.680,144.0,,,,
566,09/17/24 10:50:00,59.680,320.0,,,,
567,09/17/24 11:00:00,59.680,352.0,,,,
568,09/17/24 11:10:00,59.851,512.0,,,,
569,09/17/24 11:20:00,59.680,200.0,,,,
570,09/17/24 11:30:00,59.508,160.0,,,,
571,09/17/24 11:40:00,59.680,368.0,,,,
572,09/17/24 11:50:00,60.024,608.0,,,,
573,09/17/24 12:00:00,59.680,256.0,,,,
574,09/17/24 12:10:00,59.680,480.0,,,,
575,09/17/24 12:20:00,59.680,288.0,,,,
576,09/17/24 12:30:00,59.680,272.0,,,,
577,09/17/24 12:40:00,59.680,144.0,,,,
578,09/17/24 12:50:00,59.680,352.0,,,,
579,09/17/24 13:00:00,59.508,192.0,,,,
580,09/17/24 13:10:00,59.508,216.0,,,,
581,09/17/24 13:20:00,59.508,71.0,,,,
582,09/17/24 13:30:00,59.508,90.0,,,,
583,09/17/24 13:40:00,59.508,94.0,,,,
584,09/17/24 13:50:00,59.508,65.0,,,,
585,09/17/24 14:00:00,59.508,49.0,,,,
586,09/17/24 14:10:00,59.337,62.0,,,,
587,09/17/24 14:20:00,59.508,96.0,,,,
588,09/17/24 14:30:00,59.508,81.0,,,,
589,09/17/24 14:40:00,59.337,81.0,,,,
590,09/17/24 14:50:00,59.508,81.0,,,,
591,09/17/24 15:00:00,59.508,448.0,,,,
592,09/17/24 15:10:00,59.851,512.0,,,,
593,09/17/24 15:20:00,59.508,200.0,,,,
594,09/17/24 15:30:00,59.337,192.0,,,,
595,09/17/24 15:40:00,59.337,136.0,,,,
596,09/17/24 15:50:00,59.337,144.0,,,,
597,09/17/24 16:00:00,59.337,152.0,,,,
598,09/17/24 16:10:00,59.337,68.0,,,,
599,09/17/24 16:20:00,59.337,108.0,,,,
600,09/17/24 16:30:00,59.337,128.0,,,,
601,09/17/24 16:40:00,59.337,117.0,,,,
602,09/17/24 16:50:00,59.337,127.0,,,,
603,09/17/24 17:00:00,59.337,200.0,,,,
604,09/17/24 17:10:00,59.164,136.0,,,,
605,09/17/24 17:20:00,59.164,48.0,,,,
606,09/17/24 17:30:00,59.164,64.0,,,,
607,09/17/24 17:40:00,59.164,69.0,,,,
608,09/17/24 17:50:00,59.164,118.0,,,,
609,09/17/24 18:00:00,59.164,114.0,,,,
610,09/17/24 18:10:00,59.164,87.0,,,,
611,09/17/24 18:20:00,59.164,103.0,,,,
612,09/17/24 18:30:00,59.164,176.0,,,,
613,09/17/24 18:40:00,59.164,107.0,,,,
614,09/17/24 18:50:00,59.164,60.0,,,,
615,09/17/24 19:00:00,58.993,18.0,,,,
616,09/17/24 19:10:00,58.993,12.0,,,,
617,09/17/24 19:20:00,58.993,3.0,,,,
618,09/17/24 19:30:00,58.993,1.0,,,,
619,09/17/24 19:40:00,58.993,0.0,,,,
620,09/17/24 19:50:00,58.993,0.0,,,,
621,09/17/24 20:00:00,58.993,0.0,,,,
622,09/17/24 20:10:00,58.993,0.0,,,,
623,09/17/24 20:20:00,58.993,0.0,,,,
624,09/17/24 20:30:00,58.993,0.0,,,,
625,09/17/24 20:40:00,58.993,0.0,,,,
626,09/17/24 20:50:00,58.993,0.0,,,,
627,09/17/24 21:00:00,58.993,0.0,,,,
628,09/17/24 21:10:00,58.993,0.0,,,,
629,09/17/24 21:20:00,58.993,0.0,,,,
630,09/17/24 21:30:00,58.993,0.0,,,,
631,09/17/24 21:40:00,58.993,0.0,,,,
632,09/17/24 21:50:00,58.820,0.0,,,,
633,09/17/24 22:00:00,58.820,0.0,,,,
634,09/17/24 22:10:00,58.820,0.0,,,,
635,09/17/24 22:20:00,58.820,0.0,,,,
636,09/17/24 22:30:00,58.820,0.0,,,,
637,09/17/24 22:40:00,58.820,0.0,,,,
638,09/17/24 22:50:00,58.820,0.0,,,,
639,09/17/24 23:00:00,58.820,0.0,,,,
640,09/17/24 23:10:00,58.820,0.0,,,,
641,09/17/24 23:20:00,58.820,0.0,,,,
642,09/17/24 23:30:00,58.820,0.0,,,,
643,09/17/24 23:40:00,58.820,0.0,,,,
644,09/17/24 23:50:00,58.820,0.0,,,,
645,09/18/24 00:00:00,58.820,0.0,,,,
646,09/18/24 00:10:00,58.820,0.0,,,,
647,09/18/24 00:20:00,58.820,0.0,,,,
648,09/18/24 00:30:00,58.647,0.0,,,,
649,09/18/24 00:40:00,58.647,0.0,,,,
650,09/18/24 00:50:00,58.647,0.0,,,,
651,09/18/24 01:00:00,58.647,0.0,,,,
652,09/18/24 01:10:00,58.647,0.0,,,,
653,09/18/24 01:20:00,58.647,0.0,,,,
654,09/18/24 01:30:00,58.647,0.0,,,,
655,09/18/24 01:40:00,58.476,0.0,,,,
656,09/18/24 01:50:00,58.476,0.0,,,,
657,09/18/24 02:00:00,58.476,0.0,,,,
658,09/18/24 02:10:00,58.476,0.0,,,,
659,09/18/24 02:20:00,58.476,0.0,,,,
660,09/18/24 02:30:00,58.476,0.0,,,,
661,09/18/24 02:40:00,58.476,0.0,,,,
662,09/18/24 02:50:00,58.476,0.0,,,,
663,09/18/24 03:00:00,58.476,0.0,,,,
664,09/18/24 03:10:00,58.476,0.0,,,,
665,09/18/24 03:20:00,58.303,0.0,,,,
666,09/18/24 03:30:00,58.303,0.0,,,,
667,09/18/24 03:40:00,58.303,0.0,,,,
668,09/18/24 03:50:00,58.303,0.0,,,,
669,09/18/24 04:00:00,58.303,0.0,,,,
670,09/18/24 04:10:00,58.303,0.0,,,,
671,09/18/24 04:20:00,58.303,0.0,,,,
672,09/18/24 04:30:00,58.303,0.0,,,,
673,09/18/24 04:40:00,58.131,0.0,,,,
674,09/18/24 04:50:00,58.303,0.0,,,,
675,09/18/24 05:00:00,58.131,0.0,,,,
676,09/18/24 05:10:00,58.303,0.0,,,,
677,09/18/24 05:20:00,58.303,0.0,,,,
678,09/18/24 05:30:00,58.131,0.0,,,,
679,09/18/24 05:40:00,58.303,0.0,,,,
680,09/18/24 05:50:00,58.303,0.0,,,,
681,09/18/24 06:00:00,58.303,0.0,,,,
682,09/18/24 06:10:00,58.303,0.0,,,,
683,09/18/24 06:20:00,58.476,0.0,,,,
684,09/18/24 06:30:00,58.476,0.0,,,,
685,09/18/24 06:40:00,58.303,0.0,,,,
686,09/18/24 06:50:00,58.476,0.0,,,,
687,09/18/24 07:00:00,58.476,0.0,,,,
688,09/18/24 07:10:00,58.476,3.0,,,,
689,09/18/24 07:20:00,58.476,14.0,,,,
690,09/18/24 07:30:00,58.476,22.0,,,,
691,09/18/24 07:40:00,58.476,47.0,,,,
692,09/18/24 07:50:00,58.476,39.0,,,,
693,09/18/24 08:00:00,58.476,105.0,,,,
694,09/18/24 08:10:00,58.476,184.0,,,,
695,09/18/24 08:20:00,58.647,102.0,,,,
696,09/18/24 08:30:00,58.647,352.0,,,,
697,09/18/24 08:40:00,58.647,336.0,,,,
698,09/18/24 08:50:00,58.647,256.0,,,,
699,09/18/24 09:00:00,58.647,352.0,,,,
700,09/18/24 09:10:00,58.647,384.0,,,,
701,09/18/24 09:20:00,58.647,336.0,,,,
702,09/18/24 09:30:00,58.647,384.0,,,,
703,09/18/24 09:40:00,58.647,304.0,,,,
704,09/18/24 09:50:00,58.647,432.0,,,,
705,09/18/24 10:00:00,58.647,576.0,,,,
706,09/18/24 10:10:00,58.820,608.0,,,,
707,09/18/24 10:20:00,58.820,144.0,,,,
708,09/18/24 10:30:00,58.993,480.0,,,,
709,09/18/24 10:40:00,58.993,672.0,,,,
710,09/18/24 10:50:00,58.993,800.0,,,,
711,09/18/24 11:00:00,58.993,1216.0,,,,
712,09/18/24 11:10:00,59.337,1408.0,,,,
713,09/18/24 11:20:00,58.993,480.0,,,,
714,09/18/24 11:30:00,58.993,864.0,,,,
715,09/18/24 11:40:00,58.820,368.0,,,,
716,09/18/24 11:50:00,58.820,160.0,,,,
717,09/18/24 12:00:00,58.647,152.0,,,,
718,09/18/24 12:10:00,58.647,107.0,,,,
719,09/18/24 12:20:00,58.647,256.0,,,,
720,09/18/24 12:30:00,58.647,200.0,,,,
721,09/18/24 12:40:00,58.647,400.0,,,,
722,09/18/24 12:50:00,58.647,464.0,,,,
723,09/18/24 13:00:00,58.993,1152.0,,,,
724,09/18/24 13:10:00,59.508,2432.0,,,,
725,09/18/24 13:20:00,59.337,1920.0,,,,
726,09/18/24 13:30:00,58.993,1216.0,,,,
727,09/18/24 13:40:00,59.164,1344.0,,,,
728,09/18/24 13:50:00,59.680,3712.0,,,,
729,09/18/24 14:00:00,59.508,3968.0,,,,
730,09/18/24 14:10:00,59.164,896.0,,,,
731,09/18/24 14:20:00,58.993,1472.0,,,,
732,09/18/24 14:30:00,58.647,800.0,,,,
733,09/18/24 14:40:00,58.476,704.0,,,,
734,09/18/24 14:50:00,58.131,232.0,,,,
735,09/18/24 15:00:00,58.303,704.0,,,,
736,09/18/24 15:10:00,58.476,1024.0,,,,
737,09/18/24 15:20:00,58.647,1408.0,,,,
738,09/18/24 15:30:00,58.476,1152.0,,,,
739,09/18/24 15:40:00,58.820,2304.0,,,,
740,09/18/24 15:50:00,58.303,800.0,,,,
741,09/18/24 16:00:00,58.303,864.0,,,,
742,09/18/24 16:10:00,58.303,432.0,,,,
743,09/18/24 16:20:00,58.476,864.0,,,,
744,09/18/24 16:30:00,58.303,608.0,,,,
745,09/18/24 16:40:00,58.131,608.0,,,,
746,09/18/24 16:50:00,58.131,576.0,,,,
747,09/18/24 17:00:00,58.131,512.0,,,,
748,09/18/24 17:10:00,58.131,320.0,,,,
749,09/18/24 17:20:00,57.958,272.0,,,,
750,09/18/24 17:30:00,57.958,272.0,,,,
751,09/18/24 17:40:00,57.958,240.0,,,,
752,09/18/24 17:50:00,57.958,320.0,,,,
753,09/18/24 18:00:00,57.958,168.0,,,,
754,09/18/24 18:10:00,57.785,105.0,,,,
755,09/18/24 18:20:00,57.785,126.0,,,,
756,09/18/24 18:30:00,57.785,47.0,,,,
757,09/18/24 18:40:00,57.785,53.0,,,,
758,09/18/24 18:50:00,57.785,29.0,,,,
759,09/18/24 19:00:00,57.785,34.0,,,,
760,09/18/24 19:10:00,57.614,10.0,,,,
761,09/18/24 19:20:00,57.958,5.0,,,,
762,09/18/24 19:30:00,58.131,0.0,,,,
763,09/18/24 19:40:00,58.131,0.0,,,,
764,09/18/24 19:50:00,58.131,0.0,,,,
765,09/18/24 20:00:00,58.303,0.0,,,,
766,09/18/24 20:10:00,58.303,0.0,,,,
767,09/18/24 20:20:00,58.131,0.0,,,,
768,09/18/24 20:30:00,58.131,0.0,,,,
769,09/18/24 20:40:00,58.131,0.0,,,,
770,09/18/24 20:50:00,58.131,0.0,,,,
771,09/18/24 21:00:00,58.131,0.0,,,,
772,09/18/24 21:10:00,58.131,0.0,,,,
773,09/18/24 21:20:00,58.131,0.0,,,,
774,09/18/24 21:30:00,58.131,0.0,,,,
775,09/18/24 21:40:00,58.131,0.0,,,,
776,09/18/24 21:50:00,58.131,0.0,,,,
777,09/18/24 22:00:00,58.131,0.0,,,,
778,09/18/24 22:10:00,58.131,0.0,,,,
779,09/18/24 22:20:00,58.131,0.0,,,,
780,09/18/24 22:30:00,58.131,0.0,,,,
781,09/18/24 22:40:00,58.131,0.0,,,,
782,09/18/24 22:50:00,57.958,0.0,,,,
783,09/18/24 23:00:00,57.958,0.0,,,,
784,09/18/24 23:10:00,57.958,0.0,,,,
785,09/18/24 23:20:00,57.958,0.0,,,,
786,09/18/24 23:30:00,57.958,0.0,,,,
787,09/18/24 23:40:00,57.958,0.0,,,,
788,09/18/24 23:50:00,57.958,0.0,,,,
789,09/19/24 00:00:00,57.958,0.0,,,,
790,09/19/24 00:10:00,57.958,0.0,,,,
791,09/19/24 00:20:00,57.785,0.0,,,,
792,09/19/24 00:30:00,57.441,0.0,,,,
793,09/19/24 00:40:00,57.441,0.0,,,,
794,09/19/24 00:50:00,57.441,0.0,,,,
795,09/19/24 01:00:00,57.441,0.0,,,,
796,09/19/24 01:10:00,57.441,0.0,,,,
797,09/19/24 01:20:00,57.441,0.0,,,,
798,09/19/24 01:30:00,57.441,0.0,,,,
799,09/19/24 01:40:00,57.268,0.0,,,,
800,09/19/24 01:50:00,57.268,0.0,,,,
801,09/19/24 02:00:00,57.268,0.0,,,,
802,09/19/24 02:10:00,57.268,0.0,,,,
803,09/19/24 02:20:00,57.441,0.0,,,,
804,09/19/24 02:30:00,57.441,0.0,,,,
805,09/19/24 02:40:00,57.441,0.0,,,,
806,09/19/24 02:50:00,57.268,0.0,,,,
807,09/19/24 03:00:00,57.268,0.0,,,,
808,09/19/24 03:10:00,57.268,0.0,,,,
809,09/19/24 03:20:00,57.268,0.0,,,,
810,09/19/24 03:30:00,57.268,0.0,,,,
811,09/19/24 03:40:00,57.268,0.0,,,,
812,09/19/24 03:50:00,57.268,0.0,,,,
813,09/19/24 04:00:00,57.268,0.0,,,,
814,09/19/24 04:10:00,57.441,0.0,,,,
815,09/19/24 04:20:00,57.441,0.0,,,,
816,09/19/24 04:30:00,57.441,0.0,,,,
817,09/19/24 04:40:00,57.441,0.0,,,,
818,09/19/24 04:50:00,57.441,0.0,,,,
819,09/19/24 05:00:00,57.441,0.0,,,,
820,09/19/24 05:10:00,57.441,0.0,,,,
821,09/19/24 05:20:00,57.441,0.0,,,,
822,09/19/24 05:30:00,57.441,0.0,,,,
823,09/19/24 05:40:00,57.441,0.0,,,,
824,09/19/24 05:50:00,57.441,0.0,,,,
825,09/19/24 06:00:00,57.441,0.0,,,,
826,09/19/24 06:10:00,57.441,0.0,,,,
827,09/19/24 06:20:00,57.441,0.0,,,,
828,09/19/24 06:30:00,57.441,0.0,,,,
829,09/19/24 06:40:00,57.441,0.0,,,,
830,09/19/24 06:50:00,57.441,0.0,,,,
831,09/19/24 07:00:00,57.268,4.0,,,,
832,09/19/24 07:10:00,57.268,15.0,,,,
833,09/19/24 07:20:00,57.441,32.0,,,,
834,09/19/24 07:30:00,57.441,51.0,,,,
835,09/19/24 07:40:00,57.441,77.0,,,,
836,09/19/24 07:50:00,57.441,83.0,,,,
837,09/19/24 08:00:00,57.441,216.0,,,,
838,09/19/24 08:10:00,57.441,352.0,,,,
839,09/19/24 08:20:00,57.441,248.0,,,,
840,09/19/24 08:30:00,57.441,256.0,,,,
841,09/19/24 08:40:00,57.614,416.0,,,,
842,09/19/24 08:50:00,57.614,432.0,,,,
843,09/19/24 09:00:00,57.614,576.0,,,,
844,09/19/24 09:10:00,57.614,608.0,,,,
845,09/19/24 09:20:00,57.785,800.0,,,,
846,09/19/24 09:30:00,57.785,992.0,,,,
847,09/19/24 09:40:00,57.785,864.0,,,,
848,09/19/24 09:50:00,57.958,2304.0,,,,
849,09/19/24 10:00:00,58.476,1536.0,,,,
850,09/19/24 10:10:00,58.303,1408.0,,,,
851,09/19/24 10:20:00,58.131,1152.0,,,,
852,09/19/24 10:30:00,58.647,1408.0,,,,
853,09/19/24 10:40:00,58.647,992.0,,,,
854,09/19/24 10:50:00,59.337,3200.0,,,,
855,09/19/24 11:00:00,59.164,2688.0,,,,
856,09/19/24 11:10:00,58.647,1152.0,,,,
857,09/19/24 11:20:00,58.820,608.0,,,,
858,09/19/24 11:30:00,58.993,2560.0,,,,
859,09/19/24 11:40:00,59.164,3840.0,,,,
860,09/19/24 11:50:00,59.337,6144.0,,,,
861,09/19/24 12:00:00,59.164,4352.0,,,,
862,09/19/24 12:10:00,58.647,864.0,,,,
863,09/19/24 12:20:00,58.993,992.0,,,,
864,09/19/24 12:30:00,59.164,5120.0,,,,
865,09/19/24 12:40:00,59.680,960.0,,,,
866,09/19/24 12:50:00,58.647,3072.0,,,,
867,09/19/24 13:00:00,58.476,1088.0,,,,
868,09/19/24 13:10:00,58.476,512.0,,,,
869,09/19/24 13:20:00,59.337,4608.0,,,,
870,09/19/24 13:30:00,58.476,992.0,,,,
871,09/19/24 13:40:00,59.851,8192.0,,,,
872,09/19/24 13:50:00,60.539,5632.0,,,,
873,09/19/24 14:00:00,58.993,1536.0,,,,
874,09/19/24 14:10:00,58.476,800.0,,,,
875,09/19/24 14:20:00,58.647,1408.0,,,,
876,09/19/24 14:30:00,59.851,2816.0,,,,
877,09/19/24 14:40:00,58.647,896.0,,,,
878,09/19/24 14:50:00,58.993,768.0,,,,
879,09/19/24 15:00:00,58.647,768.0,,,,
880,09/19/24 15:10:00,60.024,992.0,,,,
881,09/19/24 15:20:00,60.024,1216.0,,,,
882,09/19/24 15:30:00,59.164,800.0,,,,
883,09/19/24 15:40:00,58.303,432.0,,,,
884,09/19/24 15:50:00,58.647,512.0,,,,
885,09/19/24 16:00:00,58.647,368.0,,,,
886,09/19/24 16:10:00,59.164,432.0,,,,
887,09/19/24 16:20:00,59.164,336.0,,,,
888,09/19/24 16:30:00,58.993,248.0,,,,
889,09/19/24 16:40:00,58.647,432.0,,,,
890,09/19/24 16:50:00,58.820,304.0,,,,
891,09/19/24 17:00:00,58.647,368.0,,,,
892,09/19/24 17:10:00,58.647,480.0,,,,
893,09/19/24 17:20:00,58.476,248.0,,,,
894,09/19/24 17:30:00,58.476,272.0,,,,
895,09/19/24 17:40:00,58.303,184.0,,,,
896,09/19/24 17:50:00,58.303,192.0,,,,
897,09/19/24 18:00:00,58.303,144.0,,,,
898,09/19/24 18:10:00,58.131,102.0,,,,
899,09/19/24 18:20:00,58.131,95.0,,,,
900,09/19/24 18:30:00,58.131,79.0,,,,
901,09/19/24 18:40:00,57.958,74.0,,,,
902,09/19/24 18:50:00,57.958,57.0,,,,
903,09/19/24 19:00:00,57.958,46.0,,,,
904,09/19/24 19:10:00,57.958,32.0,,,,
905,09/19/24 19:20:00,57.958,17.0,,,,
906,09/19/24 19:30:00,57.958,5.0,,,,
907,09/19/24 19:40:00,58.131,0.0,,,,
908,09/19/24 19:50:00,58.131,0.0,,,,
909,09/19/24 20:00:00,58.131,0.0,,,,
910,09/19/24 20:10:00,58.131,0.0,,,,
911,09/19/24 20:20:00,58.131,0.0,,,,
912,09/19/24 20:30:00,58.131,0.0,,,,
913,09/19/24 20:40:00,58.131,0.0,,,,
914,09/19/24 20:50:00,58.131,0.0,,,,
915,09/19/24 21:00:00,57.958,0.0,,,,
916,09/19/24 21:10:00,58.131,0.0,,,,
917,09/19/24 21:20:00,58.131,0.0,,,,
918,09/19/24 21:30:00,58.131,0.0,,,,
919,09/19/24 21:40:00,58.131,0.0,,,,
920,09/19/24 21:50:00,58.131,0.0,,,,
921,09/19/24 22:00:00,58.131,0.0,,,,
922,09/19/24 22:10:00,57.958,0.0,,,,
923,09/19/24 22:20:00,57.958,0.0,,,,
924,09/19/24 22:30:00,57.958,0.0,,,,
925,09/19/24 22:40:00,57.958,0.0,,,,
926,09/19/24 22:50:00,57.958,0.0,,,,
927,09/19/24 23:00:00,57.958,0.0,,,,
928,09/19/24 23:10:00,57.958,0.0,,,,
929,09/19/24 23:20:00,57.958,0.0,,,,
930,09/19/24 23:30:00,57.958,0.0,,,,
931,09/19/24 23:40:00,57.958,0.0,,,,
932,09/19/24 23:50:00,57.958,0.0,,,,
933,09/20/24 00:00:00,57.958,0.0,,,,
934,09/20/24 00:10:00,57.785,0.0,,,,
935,09/20/24 00:20:00,57.785,0.0,,,,
936,09/20/24 00:30:00,57.785,0.0,,,,
937,09/20/24 00:40:00,57.785,0.0,,,,
938,09/20/24 00:50:00,57.785,0.0,,,,
939,09/20/24 01:00:00,57.785,0.0,,,,
940,09/20/24 01:10:00,57.785,0.0,,,,
941,09/20/24 01:20:00,57.614,0.0,,,,
942,09/20/24 01:30:00,57.614,0.0,,,,
943,09/20/24 01:40:00,57.614,0.0,,,,
944,09/20/24 01:50:00,57.614,0.0,,,,
945,09/20/24 02:00:00,57.614,0.0,,,,
946,09/20/24 02:10:00,57.614,0.0,,,,
947,09/20/24 02:20:00,57.614,0.0,,,,
948,09/20/24 02:30:00,57.614,0.0,,,,
949,09/20/24 02:40:00,57.441,0.0,,,,
950,09/20/24 02:50:00,57.441,0.0,,,,
951,09/20/24 03:00:00,57.441,0.0,,,,
952,09/20/24 03:10:00,57.441,0.0,,,,
953,09/20/24 03:20:00,57.268,0.0,,,,
954,09/20/24 03:30:00,57.268,0.0,,,,
955,09/20/24 03:40:00,57.268,0.0,,,,
956,09/20/24 03:50:00,57.268,0.0,,,,
957,09/20/24 04:00:00,57.268,0.0,,,,
958,09/20/24 04:10:00,57.268,0.0,,,,
959,09/20/24 04:20:00,57.268,0.0,,,,
960,09/20/24 04:30:00,57.268,0.0,,,,
961,09/20/24 04:40:00,57.268,0.0,,,,
962,09/20/24 04:50:00,57.268,0.0,,,,
963,09/20/24 05:00:00,57.268,0.0,,,,
964,09/20/24 05:10:00,57.268,0.0,,,,
965,09/20/24 05:20:00,57.268,0.0,,,,
966,09/20/24 05:30:00,57.268,0.0,,,,
967,09/20/24 05:40:00,57.268,0.0,,,,
968,09/20/24 05:50:00,57.268,0.0,,,,
969,09/20/24 06:00:00,57.268,0.0,,,,
970,09/20/24 06:10:00,57.268,0.0,,,,
971,09/20/24 06:20:00,57.268,0.0,,,,
972,09/20/24 06:30:00,57.268,0.0,,,,
973,09/20/24 06:40:00,57.268,0.0,,,,
974,09/20/24 06:50:00,57.268,0.0,,,,
975,09/20/24 07:00:00,57.268,5.0,,,,
976,09/20/24 07:10:00,57.268,16.0,,,,
977,09/20/24 07:20:00,57.268,37.0,,,,
978,09/20/24 07:30:00,57.268,51.0,,,,
979,09/20/24 07:40:00,57.268,160.0,,,,
980,09/20/24 07:50:00,57.441,224.0,,,,
981,09/20/24 08:00:00,57.441,232.0,,,,
982,09/20/24 08:10:00,57.441,368.0,,,,
983,09/20/24 08:20:00,57.614,432.0,,,,
984,09/20/24 08:30:00,57.614,400.0,,,,
985,09/20/24 08:40:00,57.785,800.0,,,,
986,09/20/24 08:50:00,57.785,992.0,,,,
987,09/20/24 09:00:00,57.958,2048.0,,,,
988,09/20/24 09:10:00,57.958,800.0,,,,
989,09/20/24 09:20:00,57.958,1664.0,,,,
990,09/20/24 09:30:00,57.785,1152.0,,,,
991,09/20/24 09:40:00,57.958,1344.0,,,,
992,09/20/24 09:50:00,58.131,2048.0,,,,
993,09/20/24 10:00:00,58.303,480.0,,,,
994,09/20/24 10:10:00,58.131,336.0,,,,
995,09/20/24 10:20:00,58.303,368.0,,,,
996,09/20/24 10:30:00,58.820,2048.0,,,,
997,09/20/24 10:40:00,58.647,1344.0,,,,
998,09/20/24 10:50:00,58.993,896.0,,,,
999,09/20/24 11:00:00,59.337,1152.0,,,,
1000,09/20/24 11:10:00,58.820,896.0,,,,
1001,09/20/24 11:20:00,58.647,608.0,,,,
1002,09/20/24 11:30:00,59.508,2688.0,,,,
1003,09/20/24 11:40:00,58.820,576.0,,,,
1004,09/20/24 11:50:00,59.164,432.0,,,,
1005,09/20/24 12:00:00,59.164,448.0,,,,
1006,09/20/24 12:10:00,59.680,1152.0,,,,
1007,09/20/24 12:20:00,59.508,896.0,,,,
1008,09/20/24 12:30:00,60.024,5632.0,,,,
1009,09/20/24 12:40:00,60.024,8192.0,,,,
1010,09/20/24 12:50:00,59.337,608.0,,,,
1011,09/20/24 13:00:00,60.195,1728.0,,,,
1012,09/20/24 13:10:00,59.851,2304.0,,,,
1013,09/20/24 13:20:00,60.024,1984.0,,,,
1014,09/20/24 13:30:00,59.851,3328.0,,,,
1015,09/20/24 13:40:00,59.851,2944.0,,,,
1016,09/20/24 13:50:00,59.851,2816.0,,,,
1017,09/20/24 14:00:00,59.680,2432.0,,,,
1018,09/20/24 14:10:00,59.680,4864.0,,,,
1019,09/20/24 14:20:00,60.024,2560.0,,,,
1020,09/20/24 14:30:00,59.680,2816.0,,,,
1021,09/20/24 14:40:00,59.851,6656.0,,,,
1022,09/20/24 14:50:00,60.024,352.0,,,,
1023,09/20/24 15:00:00,59.851,352.0,,,,
1024,09/20/24 15:10:00,59.680,800.0,,,,
1025,09/20/24 15:20:00,59.508,2688.0,,,,
1026,09/20/24 15:30:00,59.164,288.0,,,,
1027,09/20/24 15:40:00,58.820,122.0,,,,
1028,09/20/24 15:50:00,59.680,1536.0,,,,
1029,09/20/24 16:00:00,59.680,2688.0,,,,
1030,09/20/24 16:10:00,58.820,480.0,,,,
1031,09/20/24 16:20:00,59.508,2176.0,,,,
1032,09/20/24 16:30:00,58.476,368.0,,,,
1033,09/20/24 16:40:00,58.993,248.0,,,,
1034,09/20/24 16:50:00,58.647,896.0,,,,
1035,09/20/24 17:00:00,58.993,232.0,,,,
1036,09/20/24 17:10:00,58.993,1920.0,,,,
1037,09/20/24 17:20:00,58.820,144.0,,,,
1038,09/20/24 17:30:00,58.820,1152.0,,,,
1039,09/20/24 17:40:00,58.476,576.0,,,,
1040,09/20/24 17:50:00,58.476,184.0,,,,
1041,09/20/24 18:00:00,58.303,83.0,,,,
1042,09/20/24 18:10:00,58.303,176.0,,,,
1043,09/20/24 18:20:00,58.303,432.0,,,,
1044,09/20/24 18:30:00,58.131,200.0,,,,
1045,09/20/24 18:40:00,58.131,100.0,,,,
1046,09/20/24 18:50:00,57.958,62.0,,,,
1047,09/20/24 19:00:00,57.958,46.0,,,,
1048,09/20/24 19:10:00,57.958,29.0,,,,
1049,09/20/24 19:20:00,57.785,19.0,,,,
1050,09/20/24 19:30:00,57.785,7.0,,,,
