"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 22008790, SEN S/N: 22008790)","Intensity, lum/ft² (LGR S/N: 22008790, SEN S/N: 22008790)","Coupler Attached (LGR S/N: 22008790)","Coupler Detached (LGR S/N: 22008790)","Host Connected (LGR S/N: 22008790)","Stopped (LGR S/N: 22008790)","End Of File (LGR S/N: 22008790)"
500,08/18/24 22:50:00,66.022,0.0,,,,,
501,08/18/24 23:00:00,65.851,0.0,,,,,
502,08/18/24 23:10:00,65.680,0.0,,,,,
503,08/18/24 23:20:00,65.680,0.0,,,,,
504,08/18/24 23:30:00,65.509,0.0,,,,,
505,08/18/24 23:40:00,65.509,0.0,,,,,
506,08/18/24 23:50:00,65.509,0.0,,,,,
507,08/19/24 00:00:00,65.509,0.0,,,,,
508,08/19/24 00:10:00,65.509,0.0,,,,,
509,08/19/24 00:20:00,65.509,0.0,,,,,
510,08/19/24 00:30:00,65.509,0.0,,,,,
511,08/19/24 00:40:00,65.509,0.0,,,,,
512,08/19/24 00:50:00,65.509,0.0,,,,,
513,08/19/24 01:00:00,65.509,0.0,,,,,
514,08/19/24 01:10:00,65.338,0.0,,,,,
515,08/19/24 01:20:00,65.338,0.0,,,,,
516,08/19/24 01:30:00,65.338,0.0,,,,,
517,08/19/24 01:40:00,65.338,0.0,,,,,
518,08/19/24 01:50:00,65.338,0.0,,,,,
519,08/19/24 02:00:00,65.338,0.0,,,,,
520,08/19/24 02:10:00,65.338,0.0,,,,,
521,08/19/24 02:20:00,65.338,0.0,,,,,
522,08/19/24 02:30:00,65.338,0.0,,,,,
523,08/19/24 02:40:00,65.338,0.0,,,,,
524,08/19/24 02:50:00,65.338,0.0,,,,,
525,08/19/24 03:00:00,65.338,0.0,,,,,
526,08/19/24 03:10:00,65.338,0.0,,,,,
527,08/19/24 03:20:00,65.338,0.0,,,,,
528,08/19/24 03:30:00,65.338,0.0,,,,,
529,08/19/24 03:40:00,65.338,0.0,,,,,
530,08/19/24 03:50:00,65.509,0.0,,,,,
531,08/19/24 04:00:00,65.509,0.0,,,,,
532,08/19/24 04:10:00,65.509,0.0,,,,,
533,08/19/24 04:20:00,65.509,0.0,,,,,
534,08/19/24 04:30:00,65.509,0.0,,,,,
535,08/19/24 04:40:00,65.509,0.0,,,,,
536,08/19/24 04:50:00,65.509,0.0,,,,,
537,08/19/24 05:00:00,65.509,0.0,,,,,
538,08/19/24 05:10:00,65.509,0.0,,,,,
539,08/19/24 05:20:00,65.509,0.0,,,,,
540,08/19/24 05:30:00,65.509,0.0,,,,,
541,08/19/24 05:40:00,65.509,0.0,,,,,
542,08/19/24 05:50:00,65.509,0.0,,,,,
543,08/19/24 06:00:00,65.509,0.0,,,,,
544,08/19/24 06:10:00,65.509,0.0,,,,,
545,08/19/24 06:20:00,65.509,0.0,,,,,
546,08/19/24 06:30:00,65.509,4.0,,,,,
547,08/19/24 06:40:00,65.509,12.0,,,,,
548,08/19/24 06:50:00,65.509,39.0,,,,,
549,08/19/24 07:00:00,65.509,70.0,,,,,
550,08/19/24 07:10:00,65.509,103.0,,,,,
551,08/19/24 07:20:00,65.680,160.0,,,,,
552,08/19/24 07:30:00,65.680,184.0,,,,,
553,08/19/24 07:40:00,65.680,288.0,,,,,
554,08/19/24 07:50:00,65.851,272.0,,,,,
555,08/19/24 08:00:00,65.851,304.0,,,,,
556,08/19/24 08:10:00,66.022,576.0,,,,,
557,08/19/24 08:20:00,66.193,768.0,,,,,
558,08/19/24 08:30:00,66.366,768.0,,,,,
559,08/19/24 08:40:00,66.193,704.0,,,,,
560,08/19/24 08:50:00,66.537,672.0,,,,,
561,08/19/24 09:00:00,66.708,800.0,,,,,
562,08/19/24 09:10:00,67.050,896.0,,,,,
563,08/19/24 09:20:00,66.193,704.0,,,,,
564,08/19/24 09:30:00,66.193,800.0,,,,,
565,08/19/24 09:40:00,66.366,768.0,,,,,
566,08/19/24 09:50:00,66.193,800.0,,,,,
567,08/19/24 10:00:00,66.022,704.0,,,,,
568,08/19/24 10:10:00,66.022,608.0,,,,,
569,08/19/24 10:20:00,66.193,800.0,,,,,
570,08/19/24 10:30:00,66.366,864.0,,,,,
571,08/19/24 10:40:00,66.879,1344.0,,,,,
572,08/19/24 10:50:00,66.537,1344.0,,,,,
573,08/19/24 11:00:00,67.564,1536.0,,,,,
574,08/19/24 11:10:00,67.392,1600.0,,,,,
575,08/19/24 11:20:00,67.735,3712.0,,,,,
576,08/19/24 11:30:00,67.735,2944.0,,,,,
577,08/19/24 11:40:00,67.906,6656.0,,,,,
578,08/19/24 11:50:00,68.077,4608.0,,,,,
579,08/19/24 12:00:00,68.077,6400.0,,,,,
580,08/19/24 12:10:00,68.248,3072.0,,,,,
581,08/19/24 12:20:00,68.248,2304.0,,,,,
582,08/19/24 12:30:00,68.421,5376.0,,,,,
583,08/19/24 12:40:00,68.248,3456.0,,,,,
584,08/19/24 12:50:00,67.050,960.0,,,,,
585,08/19/24 13:00:00,68.077,4608.0,,,,,
586,08/19/24 13:10:00,67.564,896.0,,,,,
587,08/19/24 13:20:00,67.906,6144.0,,,,,
588,08/19/24 13:30:00,67.221,1600.0,,,,,
589,08/19/24 13:40:00,67.392,992.0,,,,,
590,08/19/24 13:50:00,67.392,4608.0,,,,,
591,08/19/24 14:00:00,67.906,3840.0,,,,,
592,08/19/24 14:10:00,67.392,4096.0,,,,,
593,08/19/24 14:20:00,67.050,1024.0,,,,,
594,08/19/24 14:30:00,67.392,4608.0,,,,,
595,08/19/24 14:40:00,67.392,2432.0,,,,,
596,08/19/24 14:50:00,67.392,896.0,,,,,
597,08/19/24 15:00:00,68.248,4864.0,,,,,
598,08/19/24 15:10:00,67.735,6400.0,,,,,
599,08/19/24 15:20:00,67.735,1216.0,,,,,
600,08/19/24 15:30:00,67.735,576.0,,,,,
601,08/19/24 15:40:00,68.077,5120.0,,,,,
602,08/19/24 15:50:00,68.248,1088.0,,,,,
603,08/19/24 16:00:00,66.879,704.0,,,,,
604,08/19/24 16:10:00,68.077,3072.0,,,,,
605,08/19/24 16:20:00,67.906,2816.0,,,,,
606,08/19/24 16:30:00,67.221,992.0,,,,,
607,08/19/24 16:40:00,68.248,3712.0,,,,,
608,08/19/24 16:50:00,68.077,768.0,,,,,
609,08/19/24 17:00:00,67.050,416.0,,,,,
610,08/19/24 17:10:00,67.050,320.0,,,,,
611,08/19/24 17:20:00,66.879,256.0,,,,,
612,08/19/24 17:30:00,67.050,272.0,,,,,
613,08/19/24 17:40:00,68.248,2432.0,,,,,
614,08/19/24 17:50:00,67.906,416.0,,,,,
615,08/19/24 18:00:00,68.077,352.0,,,,,
616,08/19/24 18:10:00,68.077,480.0,,,,,
617,08/19/24 18:20:00,68.421,384.0,,,,,
618,08/19/24 18:30:00,68.248,1344.0,,,,,
619,08/19/24 18:40:00,68.077,208.0,,,,,
620,08/19/24 18:50:00,67.906,200.0,,,,,
621,08/19/24 19:00:00,68.077,256.0,,,,,
622,08/19/24 19:10:00,68.077,216.0,,,,,
623,08/19/24 19:20:00,68.248,100.0,,,,,
624,08/19/24 19:30:00,67.906,87.0,,,,,
625,08/19/24 19:40:00,68.077,78.0,,,,,
626,08/19/24 19:50:00,67.906,55.0,,,,,
627,08/19/24 20:00:00,67.735,46.0,,,,,
628,08/19/24 20:10:00,67.564,27.0,,,,,
629,08/19/24 20:20:00,67.392,14.0,,,,,
630,08/19/24 20:30:00,67.221,3.0,,,,,
631,08/19/24 20:40:00,67.221,0.0,,,,,
632,08/19/24 20:50:00,67.392,0.0,,,,,
633,08/19/24 21:00:00,67.392,0.0,,,,,
634,08/19/24 21:10:00,67.221,0.0,,,,,
635,08/19/24 21:20:00,67.392,0.0,,,,,
636,08/19/24 21:30:00,67.564,0.0,,,,,
637,08/19/24 21:40:00,67.735,0.0,,,,,
638,08/19/24 21:50:00,68.248,0.0,,,,,
639,08/19/24 22:00:00,68.248,0.0,,,,,
640,08/19/24 22:10:00,68.248,0.0,,,,,
641,08/19/24 22:20:00,68.248,0.0,,,,,
642,08/19/24 22:30:00,68.248,0.0,,,,,
643,08/19/24 22:40:00,68.077,0.0,,,,,
644,08/19/24 22:50:00,67.906,0.0,,,,,
645,08/19/24 23:00:00,67.906,0.0,,,,,
646,08/19/24 23:10:00,67.564,0.0,,,,,
647,08/19/24 23:20:00,67.221,0.0,,,,,
648,08/19/24 23:30:00,67.050,0.0,,,,,
649,08/19/24 23:40:00,66.879,0.0,,,,,
650,08/19/24 23:50:00,67.050,0.0,,,,,
651,08/20/24 00:00:00,67.221,0.0,,,,,
652,08/20/24 00:10:00,67.564,0.0,,,,,
653,08/20/24 00:20:00,67.564,0.0,,,,,
654,08/20/24 00:30:00,67.735,0.0,,,,,
655,08/20/24 00:40:00,67.564,0.0,,,,,
656,08/20/24 00:50:00,67.564,0.0,,,,,
657,08/20/24 01:00:00,67.564,0.0,,,,,
658,08/20/24 01:10:00,67.564,0.0,,,,,
659,08/20/24 01:20:00,67.564,0.0,,,,,
660,08/20/24 01:30:00,67.564,0.0,,,,,
661,08/20/24 01:40:00,67.564,0.0,,,,,
662,08/20/24 01:50:00,67.392,0.0,,,,,
663,08/20/24 02:00:00,67.392,0.0,,,,,
664,08/20/24 02:10:00,67.392,0.0,,,,,
665,08/20/24 02:20:00,67.221,0.0,,,,,
666,08/20/24 02:30:00,67.221,0.0,,,,,
667,08/20/24 02:40:00,67.221,0.0,,,,,
668,08/20/24 02:50:00,67.221,0.0,,,,,
669,08/20/24 03:00:00,67.221,0.0,,,,,
670,08/20/24 03:10:00,67.221,0.0,,,,,
671,08/20/24 03:20:00,67.221,0.0,,,,,
672,08/20/24 03:30:00,67.221,0.0,,,,,
673,08/20/24 03:40:00,67.050,0.0,,,,,
674,08/20/24 03:50:00,67.050,0.0,,,,,
675,08/20/24 04:00:00,67.050,0.0,,,,,
676,08/20/24 04:10:00,67.050,0.0,,,,,
677,08/20/24 04:20:00,67.050,0.0,,,,,
678,08/20/24 04:30:00,66.879,0.0,,,,,
679,08/20/24 04:40:00,66.879,0.0,,,,,
680,08/20/24 04:50:00,66.879,0.0,,,,,
681,08/20/24 05:00:00,66.879,0.0,,,,,
682,08/20/24 05:10:00,66.708,0.0,,,,,
683,08/20/24 05:20:00,66.708,0.0,,,,,
684,08/20/24 05:30:00,66.537,0.0,,,,,
685,08/20/24 05:40:00,66.537,0.0,,,,,
686,08/20/24 05:50:00,66.537,0.0,,,,,
687,08/20/24 06:00:00,66.537,0.0,,,,,
688,08/20/24 06:10:00,66.537,0.0,,,,,
689,08/20/24 06:20:00,66.537,1.0,,,,,
690,08/20/24 06:30:00,66.366,9.0,,,,,
691,08/20/24 06:40:00,66.366,30.0,,,,,
692,08/20/24 06:50:00,66.366,25.0,,,,,
693,08/20/24 07:00:00,66.366,19.0,,,,,
694,08/20/24 07:10:00,66.366,16.0,,,,,
695,08/20/24 07:20:00,66.193,18.0,,,,,
696,08/20/24 07:30:00,66.193,54.0,,,,,
697,08/20/24 07:40:00,66.193,29.0,,,,,
698,08/20/24 07:50:00,66.193,122.0,,,,,
699,08/20/24 08:00:00,66.193,160.0,,,,,
700,08/20/24 08:10:00,66.193,176.0,,,,,
701,08/20/24 08:20:00,66.366,272.0,,,,,
702,08/20/24 08:30:00,66.193,128.0,,,,,
703,08/20/24 08:40:00,66.366,304.0,,,,,
704,08/20/24 08:50:00,66.366,336.0,,,,,
705,08/20/24 09:00:00,66.193,2432.0,,,,,
706,08/20/24 09:10:00,66.366,608.0,,,,,
707,08/20/24 09:20:00,66.708,768.0,,,,,
708,08/20/24 09:30:00,66.537,320.0,,,,,
709,08/20/24 09:40:00,66.708,1600.0,,,,,
710,08/20/24 09:50:00,67.050,400.0,,,,,
711,08/20/24 10:00:00,67.050,2304.0,,,,,
712,08/20/24 10:10:00,67.221,400.0,,,,,
713,08/20/24 10:20:00,67.392,416.0,,,,,
714,08/20/24 10:30:00,67.392,3328.0,,,,,
715,08/20/24 10:40:00,67.564,864.0,,,,,
716,08/20/24 10:50:00,67.564,1664.0,,,,,
717,08/20/24 11:00:00,67.906,3200.0,,,,,
718,08/20/24 11:10:00,67.735,1536.0,,,,,
719,08/20/24 11:20:00,68.077,4864.0,,,,,
720,08/20/24 11:30:00,68.077,11264.0,,,,,
721,08/20/24 11:40:00,68.077,4096.0,,,,,
722,08/20/24 11:50:00,68.248,5376.0,,,,,
723,08/20/24 12:00:00,68.421,1920.0,,,,,
724,08/20/24 12:10:00,67.906,992.0,,,,,
725,08/20/24 12:20:00,68.248,1344.0,,,,,
726,08/20/24 12:30:00,68.248,2432.0,,,,,
727,08/20/24 12:40:00,68.421,2432.0,,,,,
728,08/20/24 12:50:00,68.077,3072.0,,,,,
729,08/20/24 13:00:00,67.906,480.0,,,,,
730,08/20/24 13:10:00,67.906,864.0,,,,,
731,08/20/24 13:20:00,66.879,768.0,,,,,
732,08/20/24 13:30:00,66.537,576.0,,,,,
733,08/20/24 13:40:00,67.221,800.0,,,,,
734,08/20/24 13:50:00,67.392,864.0,,,,,
735,08/20/24 14:00:00,66.879,800.0,,,,,
736,08/20/24 14:10:00,68.077,2816.0,,,,,
737,08/20/24 14:20:00,66.879,400.0,,,,,
738,08/20/24 14:30:00,68.077,1536.0,,,,,
739,08/20/24 14:40:00,67.564,448.0,,,,,
740,08/20/24 14:50:00,68.248,3584.0,,,,,
741,08/20/24 15:00:00,68.421,3584.0,,,,,
742,08/20/24 15:10:00,68.077,3712.0,,,,,
743,08/20/24 15:20:00,68.421,992.0,,,,,
744,08/20/24 15:30:00,68.421,768.0,,,,,
745,08/20/24 15:40:00,68.077,2688.0,,,,,
746,08/20/24 15:50:00,67.906,3328.0,,,,,
747,08/20/24 16:00:00,67.735,576.0,,,,,
748,08/20/24 16:10:00,67.735,704.0,,,,,
749,08/20/24 16:20:00,67.906,576.0,,,,,
750,08/20/24 16:30:00,67.392,512.0,,,,,
751,08/20/24 16:40:00,67.735,3072.0,,,,,
752,08/20/24 16:50:00,67.392,672.0,,,,,
753,08/20/24 17:00:00,67.050,416.0,,,,,
754,08/20/24 17:10:00,67.564,992.0,,,,,
755,08/20/24 17:20:00,67.392,480.0,,,,,
756,08/20/24 17:30:00,67.221,480.0,,,,,
757,08/20/24 17:40:00,67.221,480.0,,,,,
758,08/20/24 17:50:00,67.221,1984.0,,,,,
759,08/20/24 18:00:00,67.050,448.0,,,,,
760,08/20/24 18:10:00,66.879,608.0,,,,,
761,08/20/24 18:20:00,66.879,768.0,,,,,
762,08/20/24 18:30:00,66.708,272.0,,,,,
763,08/20/24 18:40:00,67.050,248.0,,,,,
764,08/20/24 18:50:00,66.708,97.0,,,,,
765,08/20/24 19:00:00,66.708,91.0,,,,,
766,08/20/24 19:10:00,66.708,82.0,,,,,
767,08/20/24 19:20:00,66.708,79.0,,,,,
768,08/20/24 19:30:00,66.537,59.0,,,,,
769,08/20/24 19:40:00,66.537,46.0,,,,,
770,08/20/24 19:50:00,66.537,39.0,,,,,
771,08/20/24 20:00:00,66.537,31.0,,,,,
772,08/20/24 20:10:00,66.366,16.0,,,,,
773,08/20/24 20:20:00,66.366,7.0,,,,,
774,08/20/24 20:30:00,66.366,1.0,,,,,
775,08/20/24 20:40:00,66.366,0.0,,,,,
776,08/20/24 20:50:00,66.366,0.0,,,,,
777,08/20/24 21:00:00,66.366,0.0,,,,,
778,08/20/24 21:10:00,66.193,0.0,,,,,
779,08/20/24 21:20:00,66.193,0.0,,,,,
780,08/20/24 21:30:00,66.193,0.0,,,,,
781,08/20/24 21:40:00,66.193,0.0,,,,,
782,08/20/24 21:50:00,66.193,0.0,,,,,
783,08/20/24 22:00:00,66.022,0.0,,,,,
784,08/20/24 22:10:00,66.022,0.0,,,,,
785,08/20/24 22:20:00,65.851,0.0,,,,,
786,08/20/24 22:30:00,65.851,0.0,,,,,
787,08/20/24 22:40:00,65.851,0.0,,,,,
788,08/20/24 22:50:00,65.851,0.0,,,,,
789,08/20/24 23:00:00,65.851,0.0,,,,,
790,08/20/24 23:10:00,65.680,0.0,,,,,
791,08/20/24 23:20:00,65.680,0.0,,,,,
792,08/20/24 23:30:00,65.680,0.0,,,,,
793,08/20/24 23:40:00,65.680,0.0,,,,,
794,08/20/24 23:50:00,65.680,0.0,,,,,
795,08/21/24 00:00:00,65.509,0.0,,,,,
796,08/21/24 00:10:00,65.509,0.0,,,,,
797,08/21/24 00:20:00,65.680,0.0,,,,,
798,08/21/24 00:30:00,65.680,0.0,,,,,
799,08/21/24 00:40:00,65.680,0.0,,,,,
800,08/21/24 00:50:00,65.680,0.0,,,,,
801,08/21/24 01:00:00,65.680,0.0,,,,,
802,08/21/24 01:10:00,65.680,0.0,,,,,
803,08/21/24 01:20:00,65.680,0.0,,,,,
804,08/21/24 01:30:00,65.680,0.0,,,,,
805,08/21/24 01:40:00,65.509,0.0,,,,,
806,08/21/24 01:50:00,65.509,0.0,,,,,
807,08/21/24 02:00:00,65.509,0.0,,,,,
808,08/21/24 02:10:00,65.509,0.0,,,,,
809,08/21/24 02:20:00,65.509,0.0,,,,,
810,08/21/24 02:30:00,65.509,0.0,,,,,
811,08/21/24 02:40:00,65.509,0.0,,,,,
812,08/21/24 02:50:00,65.509,0.0,,,,,
813,08/21/24 03:00:00,65.509,0.0,,,,,
814,08/21/24 03:10:00,65.509,0.0,,,,,
815,08/21/24 03:20:00,65.509,0.0,,,,,
816,08/21/24 03:30:00,65.509,0.0,,,,,
817,08/21/24 03:40:00,65.338,0.0,,,,,
818,08/21/24 03:50:00,65.338,0.0,,,,,
819,08/21/24 04:00:00,65.338,0.0,,,,,
820,08/21/24 04:10:00,65.338,0.0,,,,,
821,08/21/24 04:20:00,65.338,0.0,,,,,
822,08/21/24 04:30:00,65.338,0.0,,,,,
823,08/21/24 04:40:00,65.167,0.0,,,,,
824,08/21/24 04:50:00,65.167,0.0,,,,,
825,08/21/24 05:00:00,65.167,0.0,,,,,
826,08/21/24 05:10:00,65.167,0.0,,,,,
827,08/21/24 05:20:00,65.167,0.0,,,,,
828,08/21/24 05:30:00,65.167,0.0,,,,,
829,08/21/24 05:40:00,65.167,0.0,,,,,
830,08/21/24 05:50:00,65.167,0.0,,,,,
831,08/21/24 06:00:00,65.167,0.0,,,,,
832,08/21/24 06:10:00,65.167,0.0,,,,,
833,08/21/24 06:20:00,65.167,1.0,,,,,
834,08/21/24 06:30:00,65.167,7.0,,,,,
835,08/21/24 06:40:00,65.167,18.0,,,,,
836,08/21/24 06:50:00,65.167,52.0,,,,,
837,08/21/24 07:00:00,65.167,85.0,,,,,
838,08/21/24 07:10:00,65.167,128.0,,,,,
839,08/21/24 07:20:00,65.338,224.0,,,,,
840,08/21/24 07:30:00,65.338,200.0,,,,,
841,08/21/24 07:40:00,65.509,168.0,,,,,
842,08/21/24 07:50:00,65.509,168.0,,,,,
843,08/21/24 08:00:00,65.680,216.0,,,,,
844,08/21/24 08:10:00,65.680,256.0,,,,,
845,08/21/24 08:20:00,65.851,304.0,,,,,
846,08/21/24 08:30:00,65.851,288.0,,,,,
847,08/21/24 08:40:00,66.022,288.0,,,,,
848,08/21/24 08:50:00,66.022,480.0,,,,,
849,08/21/24 09:00:00,66.193,608.0,,,,,
850,08/21/24 09:10:00,66.193,416.0,,,,,
851,08/21/24 09:20:00,66.366,608.0,,,,,
852,08/21/24 09:30:00,66.537,384.0,,,,,
853,08/21/24 09:40:00,66.537,288.0,,,,,
854,08/21/24 09:50:00,66.708,512.0,,,,,
855,08/21/24 10:00:00,66.708,768.0,,,,,
856,08/21/24 10:10:00,66.708,480.0,,,,,
857,08/21/24 10:20:00,66.879,1792.0,,,,,
858,08/21/24 10:30:00,67.050,1088.0,,,,,
859,08/21/24 10:40:00,66.879,864.0,,,,,
860,08/21/24 10:50:00,67.050,608.0,,,,,
861,08/21/24 11:00:00,67.221,2176.0,,,,,
862,08/21/24 11:10:00,67.392,2816.0,,,,,
863,08/21/24 11:20:00,67.564,1536.0,,,,,
864,08/21/24 11:30:00,67.735,960.0,,,,,
865,08/21/24 11:40:00,67.564,4608.0,,,,,
866,08/21/24 11:50:00,67.735,1600.0,,,,,
867,08/21/24 12:00:00,67.906,2688.0,,,,,
868,08/21/24 12:10:00,67.735,2048.0,,,,,
869,08/21/24 12:20:00,67.906,3584.0,,,,,
870,08/21/24 12:30:00,67.735,1216.0,,,,,
871,08/21/24 12:40:00,67.906,1536.0,,,,,
872,08/21/24 12:50:00,67.392,6144.0,,,,,
873,08/21/24 13:00:00,67.564,1728.0,,,,,
874,08/21/24 13:10:00,67.564,6144.0,,,,,
875,08/21/24 13:20:00,67.735,896.0,,,,,
876,08/21/24 13:30:00,67.906,4096.0,,,,,
877,08/21/24 13:40:00,67.906,3712.0,,,,,
878,08/21/24 13:50:00,68.077,1664.0,,,,,
879,08/21/24 14:00:00,67.906,1920.0,,,,,
880,08/21/24 14:10:00,67.735,1536.0,,,,,
881,08/21/24 14:20:00,67.906,5632.0,,,,,
882,08/21/24 14:30:00,67.735,1152.0,,,,,
883,08/21/24 14:40:00,67.564,1472.0,,,,,
884,08/21/24 14:50:00,67.735,1536.0,,,,,
885,08/21/24 15:00:00,67.735,896.0,,,,,
886,08/21/24 15:10:00,67.392,672.0,,,,,
887,08/21/24 15:20:00,67.564,800.0,,,,,
888,08/21/24 15:30:00,67.735,3584.0,,,,,
889,08/21/24 15:40:00,67.050,224.0,,,,,
890,08/21/24 15:50:00,67.564,576.0,,,,,
891,08/21/24 16:00:00,67.564,576.0,,,,,
892,08/21/24 16:10:00,67.735,1024.0,,,,,
893,08/21/24 16:20:00,67.564,768.0,,,,,
894,08/21/24 16:30:00,67.221,512.0,,,,,
895,08/21/24 16:40:00,66.708,576.0,,,,,
896,08/21/24 16:50:00,67.221,576.0,,,,,
897,08/21/24 17:00:00,67.050,480.0,,,,,
898,08/21/24 17:10:00,67.050,992.0,,,,,
899,08/21/24 17:20:00,66.879,704.0,,,,,
900,08/21/24 17:30:00,66.879,304.0,,,,,
901,08/21/24 17:40:00,66.879,464.0,,,,,
902,08/21/24 17:50:00,67.050,352.0,,,,,
903,08/21/24 18:00:00,66.879,304.0,,,,,
904,08/21/24 18:10:00,66.708,480.0,,,,,
905,08/21/24 18:20:00,66.537,336.0,,,,,
906,08/21/24 18:30:00,66.537,256.0,,,,,
907,08/21/24 18:40:00,66.366,192.0,,,,,
908,08/21/24 18:50:00,66.022,102.0,,,,,
909,08/21/24 19:00:00,65.851,92.0,,,,,
910,08/21/24 19:10:00,65.680,84.0,,,,,
911,08/21/24 19:20:00,65.509,79.0,,,,,
912,08/21/24 19:30:00,65.509,70.0,,,,,
913,08/21/24 19:40:00,65.509,61.0,,,,,
914,08/21/24 19:50:00,65.338,47.0,,,,,
915,08/21/24 20:00:00,65.167,35.0,,,,,
916,08/21/24 20:10:00,65.167,19.0,,,,,
917,08/21/24 20:20:00,64.996,7.0,,,,,
918,08/21/24 20:30:00,64.996,1.0,,,,,
919,08/21/24 20:40:00,64.825,0.0,,,,,
920,08/21/24 20:50:00,64.825,0.0,,,,,
921,08/21/24 21:00:00,64.825,0.0,,,,,
922,08/21/24 21:10:00,64.825,0.0,,,,,
923,08/21/24 21:20:00,64.652,0.0,,,,,
924,08/21/24 21:30:00,64.652,0.0,,,,,
925,08/21/24 21:40:00,64.652,0.0,,,,,
926,08/21/24 21:50:00,64.652,0.0,,,,,
927,08/21/24 22:00:00,64.481,0.0,,,,,
928,08/21/24 22:10:00,64.481,0.0,,,,,
929,08/21/24 22:20:00,64.481,0.0,,,,,
930,08/21/24 22:30:00,64.481,0.0,,,,,
931,08/21/24 22:40:00,64.481,0.0,,,,,
932,08/21/24 22:50:00,64.481,0.0,,,,,
933,08/21/24 23:00:00,64.481,0.0,,,,,
934,08/21/24 23:10:00,64.310,0.0,,,,,
935,08/21/24 23:20:00,64.310,0.0,,,,,
936,08/21/24 23:30:00,64.310,0.0,,,,,
937,08/21/24 23:40:00,64.310,0.0,,,,,
938,08/21/24 23:50:00,64.310,0.0,,,,,
939,08/22/24 00:00:00,64.310,0.0,,,,,
940,08/22/24 00:10:00,64.139,0.0,,,,,
941,08/22/24 00:20:00,64.139,0.0,,,,,
942,08/22/24 00:30:00,64.139,0.0,,,,,
943,08/22/24 00:40:00,64.139,0.0,,,,,
944,08/22/24 00:50:00,64.139,0.0,,,,,
945,08/22/24 01:00:00,64.139,0.0,,,,,
946,08/22/24 01:10:00,64.139,0.0,,,,,
947,08/22/24 01:20:00,64.139,0.0,,,,,
948,08/22/24 01:30:00,63.968,0.0,,,,,
949,08/22/24 01:40:00,63.968,0.0,,,,,
950,08/22/24 01:50:00,63.968,0.0,,,,,
951,08/22/24 02:00:00,63.968,0.0,,,,,
952,08/22/24 02:10:00,63.968,0.0,,,,,
953,08/22/24 02:20:00,63.968,0.0,,,,,
954,08/22/24 02:30:00,63.968,0.0,,,,,
955,08/22/24 02:40:00,63.968,0.0,,,,,
956,08/22/24 02:50:00,63.968,0.0,,,,,
957,08/22/24 03:00:00,63.968,0.0,,,,,
958,08/22/24 03:10:00,63.797,0.0,,,,,
959,08/22/24 03:20:00,63.968,0.0,,,,,
960,08/22/24 03:30:00,63.797,0.0,,,,,
961,08/22/24 03:40:00,63.797,0.0,,,,,
962,08/22/24 03:50:00,63.797,0.0,,,,,
963,08/22/24 04:00:00,63.797,0.0,,,,,
964,08/22/24 04:10:00,63.797,0.0,,,,,
965,08/22/24 04:20:00,63.797,0.0,,,,,
966,08/22/24 04:30:00,63.797,0.0,,,,,
967,08/22/24 04:40:00,63.797,0.0,,,,,
968,08/22/24 04:50:00,63.797,0.0,,,,,
969,08/22/24 05:00:00,63.797,0.0,,,,,
970,08/22/24 05:10:00,63.797,0.0,,,,,
971,08/22/24 05:20:00,63.797,0.0,,,,,
972,08/22/24 05:30:00,63.797,0.0,,,,,
973,08/22/24 05:40:00,63.797,0.0,,,,,
974,08/22/24 05:50:00,63.797,0.0,,,,,
975,08/22/24 06:00:00,63.797,0.0,,,,,
976,08/22/24 06:10:00,63.797,0.0,,,,,
977,08/22/24 06:20:00,63.797,1.0,,,,,
978,08/22/24 06:30:00,63.797,8.0,,,,,
979,08/22/24 06:40:00,63.797,25.0,,,,,
980,08/22/24 06:50:00,63.797,51.0,,,,,
981,08/22/24 07:00:00,63.968,101.0,,,,,
982,08/22/24 07:10:00,63.968,384.0,,,,,
983,08/22/24 07:20:00,63.968,111.0,,,,,
984,08/22/24 07:30:00,63.968,122.0,,,,,
985,08/22/24 07:40:00,64.139,176.0,,,,,
986,08/22/24 07:50:00,64.139,256.0,,,,,
987,08/22/24 08:00:00,64.310,176.0,,,,,
988,08/22/24 08:10:00,64.310,168.0,,,,,
989,08/22/24 08:20:00,64.310,208.0,,,,,
990,08/22/24 08:30:00,64.481,704.0,,,,,
991,08/22/24 08:40:00,64.481,1024.0,,,,,
992,08/22/24 08:50:00,64.310,368.0,,,,,
993,08/22/24 09:00:00,64.481,256.0,,,,,
994,08/22/24 09:10:00,64.481,336.0,,,,,
995,08/22/24 09:20:00,64.481,400.0,,,,,
996,08/22/24 09:30:00,64.652,432.0,,,,,
997,08/22/24 09:40:00,64.652,416.0,,,,,
998,08/22/24 09:50:00,64.825,416.0,,,,,
999,08/22/24 10:00:00,64.825,512.0,,,,,
1000,08/22/24 10:10:00,64.996,480.0,,,,,
1001,08/22/24 10:20:00,65.167,512.0,,,,,
1002,08/22/24 10:30:00,65.167,608.0,,,,,
1003,08/22/24 10:40:00,65.509,672.0,,,,,
1004,08/22/24 10:50:00,65.509,672.0,,,,,
1005,08/22/24 11:00:00,65.680,896.0,,,,,
1006,08/22/24 11:10:00,65.851,896.0,,,,,
1007,08/22/24 11:20:00,65.680,800.0,,,,,
